"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","Ldonovani.gff","Lmajor.gff","NonEsmeraldo.gff","T.brucei.gff","T.evansi.gff","esmerldolike.gff","infantum.gff"
"group_8930","","","1","1","1","1","8159","1","2534","","1661","1661","1661","","","TcCLB.509289.30","","","",""
"group_8931","","","1","1","1","1","717","1","8068","","1142","1142","1142","","","TcCLB.508523.50","","","",""
"group_8932","","","1","1","1","1","715","1","8107","","794","794","794","","","TcCLB.506727.60","","","",""
"group_8933","","","1","1","1","1","714","1","8112","","1724","1724","1724","","","TcCLB.504085.40","","","",""
"group_8934","","","1","1","1","1","708","1","8113","","1295","1295","1295","","","TcCLB.504085.30","","","",""
"group_8936","","","1","1","1","1","577","1","7939","","1961","1961","1961","","","TcCLB.511025.30","","","",""
"group_8937","","","1","1","1","1","578","1","7940","","2417","2417","2417","","","TcCLB.511025.20","","","",""
"group_8938","","","1","1","1","1","576","1","7938","","1046","1046","1046","","","TcCLB.511021.90","","","",""
"group_8939","","","1","1","1","1","582","1","7944","","353","353","353","","","TcCLB.511021.51","","","",""
"group_8940","","","1","1","1","1","583","1","7945","","2543","2543","2543","","","TcCLB.511021.40","","","",""
"group_8941","","","1","1","1","1","575","1","7950","","2120","2120","2120","","","TcCLB.508707.100","","","",""
"group_8942","","","1","1","1","1","574","1","7949","","1208","1208","1208","","","TcCLB.508707.90","","","",""
"group_8943","","","1","1","1","1","573","1","7948","","713","713","713","","","TcCLB.508707.20","","","",""
"group_8947","","","1","1","1","1","521","1","7925","","2639","2639","2639","","","TcCLB.506425.100","","","",""
"group_8952","","","1","1","1","1","10661","1","8288","","347","347","347","","","TcCLB.504207.5","","","",""
"group_8953","","","1","1","1","1","10662","1","8289","","1184","1184","1184","","","TcCLB.510727.9","","","",""
"group_8954","","","1","1","1","1","10663","1","8290","","1010","1010","1010","","","TcCLB.504217.19","","","",""
"group_8955","","","1","1","1","1","10613","1","8331","","4898","4898","4898","","","TcCLB.511725.160","","","",""
"group_8956","","","1","1","1","1","10612","1","8332","","569","569","569","","","TcCLB.509163.10","","","",""
"group_8957","","","1","1","1","1","6322","1","6940","","4367","4367","4367","","","TcCLB.508409.100","","","",""
"group_8958","","","1","1","1","1","6323","1","6941","","788","788","788","","","TcCLB.508409.110","","","",""
"group_8959","","","1","1","1","1","6324","1","6942","","824","824","824","","","TcCLB.508409.190","","","",""
"group_8960","","","1","1","1","1","6325","1","6943","","362","362","362","","","TcCLB.508409.199","","","",""
"group_8961","","","1","1","1","1","6326","1","6944","","410","410","410","","","TcCLB.510651.10","","","",""
"group_8962","","","1","1","1","1","6328","1","6957","","158","158","158","","","TcCLB.456021.10","","","",""
"group_8963","","","1","1","1","1","6446","1","6995","","2318","2318","2318","","","TcCLB.506989.130","","","",""
"group_8965","","","1","1","1","1","6451","1","6999","","1448","1448","1448","","","TcCLB.507951.250","","","",""
"group_8966","","","1","1","1","1","6452","1","7000","","1187","1187","1187","","","TcCLB.509997.10","","","",""
"group_8967","","","1","1","1","1","6453","1","7001","","581","581","581","","","TcCLB.509997.20","","","",""
"group_8968","","","1","1","1","1","6454","1","7002","","926","926","926","","","TcCLB.509997.40","","","",""
"group_8970","","","1","1","1","1","6297","1","6931","","1340","1340","1340","","","TcCLB.506175.50","","","",""
"group_8971","","","1","1","1","1","6296","1","6930","","1007","1007","1007","","","TcCLB.506175.40","","","",""
"group_8972","","","1","1","1","1","6295","1","6929","","737","737","737","","","TcCLB.506175.10","","","",""
"group_8973","","","1","1","1","1","6294","1","6928","","626","626","626","","","TcCLB.506175.5","","","",""
"group_8974","","","1","1","1","1","6293","1","6927","","1100","1100","1100","","","TcCLB.509617.89","","","",""
"group_8975","","","1","1","1","1","6190","1","6926","","956","956","956","","","TcCLB.509617.80","","","",""
"group_8976","","","1","1","1","1","6194","1","6922","","740","740","740","","","TcCLB.510329.240","","","",""
"group_8977","","","1","1","1","1","6195","1","6921","","1532","1532","1532","","","TcCLB.510329.230","","","",""
"group_8978","","","1","1","1","1","6196","1","6751","","1940","1940","1940","","","TcCLB.510329.210","","","",""
"group_8979","","","1","1","1","1","6197","1","6752","","2483","2483","2483","","","TcCLB.510329.200","","","",""
"group_8980","","","1","1","1","1","6198","1","6753","","2438","2438","2438","","","TcCLB.510329.190","","","",""
"group_8981","","","1","1","1","1","6199","1","6754","","1109","1109","1109","","","TcCLB.510329.180","","","",""
"group_8982","","","1","1","1","1","6200","1","6755","","1316","1316","1316","","","TcCLB.510329.100","","","",""
"group_8983","","","1","1","1","1","6201","1","6756","","656","656","656","","","TcCLB.510329.90","","","",""
"group_8985","","","1","1","1","1","6663","1","6764","","983","983","983","","","TcCLB.508153.600","","","",""
"group_8986","","","1","1","1","1","6664","1","6763","","329","329","329","","","TcCLB.508153.690","","","",""
"group_8987","","","1","1","1","1","6665","1","6762","","926","926","926","","","TcCLB.508153.700","","","",""
"group_8988","","","1","1","1","1","6666","1","6761","","224","224","224","","","TcCLB.508153.994","","","",""
"group_8989","","","1","1","1","1","6667","1","6760","","1067","1067","1067","","","TcCLB.508153.1000","","","",""
"group_8990","","","1","1","1","1","6668","1","6759","","1568","1568","1568","","","TcCLB.508153.1074","","","",""
"group_8991","","","1","1","1","1","6669","1","6758","","1649","1649","1649","","","TcCLB.508153.1080","","","",""
"group_8992","","","1","1","1","1","6670","1","6757","","554","554","554","","","TcCLB.508153.1140","","","",""
"group_8993","","","1","1","1","1","6671","1","6765","","570","570","570","","","TcCLB.510265.4","","","",""
"group_8994","","","1","1","1","1","6674","1","6854","","2522","2522","2522","","","TcCLB.510265.40","","","",""
"group_8995","","","1","1","1","1","6673","1","6853","","2267","2267","2267","","","TcCLB.510265.70","","","",""
"group_8996","","","1","1","1","1","6746","1","6814","","3596","3596","3596","","","TcCLB.510267.10","","","",""
"group_8997","","","1","1","1","1","6748","1","6816","","2060","2060","2060","","","TcCLB.510941.3","","","",""
"group_8998","","","1","1","1","1","6183","1","4889","","1175","1175","1175","","","TcCLB.510943.180","","","",""
"group_8999","","","1","1","1","1","6182","1","4890","","998","998","998","","","TcCLB.510943.184","","","",""
"group_9","","","1","1","1","1","1212","1","793","","1712","1712","1712","","LmjF.12.0755","","","","",""
"group_90","","","1","1","1","1","8107","1","2642","","1976","1976","1976","","LmjF.28.2780","","","","",""
"group_9000","","","1","1","1","1","6166","1","4891","","797","797","797","","","TcCLB.510943.198","","","",""
"group_9001","","","1","1","1","1","6170","1","4885","","8177","8177","8177","","","TcCLB.504105.130","","","",""
"group_9002","","","1","1","1","1","6169","1","4884","","2432","2432","2432","","","TcCLB.506195.140","","","",""
"group_9003","","","1","1","1","1","6168","1","4883","","869","869","869","","","TcCLB.506195.130","","","",""
"group_9004","","","1","1","1","1","9626","1","1563","","725","725","725","","","TcCLB.507723.60","","","",""
"group_9005","","","1","1","1","1","9625","1","1566","","710","710","710","","","TcCLB.506247.400","","","",""
"group_9006","","","1","1","1","1","9624","1","1567","","719","719","719","","","TcCLB.506247.410","","","",""
"group_9008","","","1","1","1","1","9634","1","1552","","1679","1679","1679","","","TcCLB.509791.60","","","",""
"group_9009","","","1","1","1","1","9680","1","1557","","1745","1745","1745","","","TcCLB.509791.90","","","",""
"group_9010","","","1","1","1","1","9681","1","1492","","1514","1514","1514","","","TcCLB.509791.100","","","",""
"group_9011","","","1","1","1","1","9401","1","1514","","779","779","779","","","TcCLB.507823.10","","","",""
"group_9013","","","1","1","1","1","9394","1","1508","","1061","1061","1061","","","TcCLB.509799.20","","","",""
"group_9014","","","1","1","1","1","9713","1","2027","","2006","2006","2006","","","TcCLB.506839.60","","","",""
"group_9016","","","1","1","1","1","11417","1","2017","","1763","1763","1763","","","TcCLB.503847.60","","","",""
"group_9017","","","1","1","1","1","11305","1","3223","","2813","2813","2813","","","TcCLB.507675.20","","","",""
"group_9019","","","1","1","1","1","11311","1","3231","","1802","1802","1802","","","TcCLB.504021.90","","","",""
"group_9020","","","1","1","1","1","11310","1","3230","","302","302","302","","","TcCLB.504021.100","","","",""
"group_9021","","","1","1","1","1","11309","1","3229","","494","494","494","","","TcCLB.509647.130","","","",""
"group_9022","","","1","1","1","1","11308","1","3228","","524","524","524","","","TcCLB.509647.120","","","",""
"group_9023","","","1","1","1","1","11307","1","3249","","1511","1511","1511","","","TcCLB.509733.70","","","",""
"group_9024","","","1","1","1","1","11306","1","3250","","1778","1778","1778","","","TcCLB.509733.60","","","",""
"group_9026","","","1","1","1","1","9588","1","3248","","581","581","581","","","TcCLB.503781.90","","","",""
"group_9027","","","1","1","1","1","9587","1","3247","","755","755","755","","","TcCLB.503781.40","","","",""
"group_9028","","","1","1","1","1","9586","1","3246","","1334","1334","1334","","","TcCLB.503781.30","","","",""
"group_9029","","","1","1","1","1","9585","1","3245","","3452","3452","3452","","","TcCLB.510187.460","","","",""
"group_9030","","","1","1","1","1","9584","1","3244","","4448","4448","4448","","","TcCLB.510187.448","","","",""
"group_9031","","","1","1","1","1","9583","1","1864","","1262","1262","1262","","","TcCLB.510187.404","","","",""
"group_9032","","","1","1","1","1","9582","1","1865","","1802","1802","1802","","","TcCLB.510187.400","","","",""
"group_9033","","","1","1","1","1","9581","1","1866","","1058","1058","1058","","","TcCLB.510187.340","","","",""
"group_9034","","","1","1","1","1","9572","1","1867","","1787","1787","1787","","","TcCLB.510187.290","","","",""
"group_9035","","","1","1","1","1","9573","1","1868","","740","740","740","","","TcCLB.510187.280","","","",""
"group_9036","","","1","1","1","1","9574","1","1869","","1457","1457","1457","","","TcCLB.510187.210","","","",""
"group_9037","","","1","1","1","1","9575","1","1870","","734","734","734","","","TcCLB.510187.199","","","",""
"group_9038","","","1","1","1","1","9576","1","1871","","1712","1712","1712","","","TcCLB.510187.190","","","",""
"group_9039","","","1","1","1","1","9577","1","1872","","722","722","722","","","TcCLB.510187.150","","","",""
"group_9040","","","1","1","1","1","9578","1","1873","","941","941","941","","","TcCLB.510187.140","","","",""
"group_9041","","","1","1","1","1","9579","1","1874","","944","944","944","","","TcCLB.510187.120","","","",""
"group_9042","","","1","1","1","1","9580","1","1875","","959","959","959","","","TcCLB.510187.110","","","",""
"group_9043","","","1","1","1","1","9598","1","1826","","1028","1028","1028","","","TcCLB.507609.70","","","",""
"group_9044","","","1","1","1","1","8955","1","9337","","2609","2609","2609","","","TcCLB.506295.30","","","",""
"group_9045","","","1","1","1","1","8956","1","9338","","4940","4940","4940","","","TcCLB.503451.9","","","",""
"group_9046","","","1","1","1","1","8952","1","9371","","1640","1640","1640","","","TcCLB.503635.40","","","",""
"group_9048","","","1","1","1","1","6751","1","9341","","6353","6353","6353","","","TcCLB.506957.120","","","",""
"group_9049","","","1","1","1","1","8885","1","9340","","665","665","665","","","TcCLB.506957.110","","","",""
"group_9050","","","1","1","1","1","8886","1","9247","","1214","1214","1214","","","TcCLB.503679.10","","","",""
"group_9051","","","1","1","1","1","8887","1","9248","","1658","1658","1658","","","TcCLB.511461.40","","","",""
"group_9052","","","1","1","1","1","8888","1","9249","","1295","1295","1295","","","TcCLB.511461.30","","","",""
"group_9054","","","1","1","1","1","8893","1","9281","","2021","2021","2021","","","TcCLB.507539.40","","","",""
"group_9055","","","1","1","1","1","8892","1","9280","","807","807","807","","","TcCLB.507539.49","","","",""
"group_9056","","","1","1","1","1","8907","1","9291","","560","560","560","","","TcCLB.510693.91","","","",""
"group_9057","","","1","1","1","1","8909","1","9289","","899","899","899","","","TcCLB.510481.90","","","",""
"group_9058","","","1","1","1","1","8910","1","9288","","584","584","584","","","TcCLB.510481.30","","","",""
"group_9059","","","1","1","1","1","8741","1","9297","","1136","1136","1136","","","TcCLB.508299.40","","","",""
"group_9060","","","1","1","1","1","8734","1","9298","","2072","2072","2072","","","TcCLB.508299.30","","","",""
"group_9062","","","1","1","1","1","8738","1","9039","","551","551","551","","","TcCLB.503911.10","","","",""
"group_9063","","","1","1","1","1","9030","1","9449","","845","845","845","","","TcCLB.487739.20","","","",""
"group_9064","","","1","1","1","1","9029","1","9448","","377","377","377","","","TcCLB.510479.40","","","",""
"group_9065","","","1","1","1","1","9028","1","9447","","1772","1772","1772","","","TcCLB.508003.10","","","",""
"group_9066","","","1","1","1","1","10086","1","7485","","1565","1565","1565","","","TcCLB.503703.100","","","",""
"group_9067","","","1","1","1","1","5403","1","7496","","3191","3191","3191","","","TcCLB.506629.180","","","",""
"group_9068","","","1","1","1","1","5404","1","7497","","713","713","713","","","TcCLB.506629.170","","","",""
"group_9069","","","1","1","1","1","5400","1","7499","","434","434","434","","","TcCLB.510225.10","","","",""
"group_9070","","","1","1","1","1","5394","1","7510","","4334","4334","4334","","","TcCLB.508355.70","","","",""
"group_9071","","","1","1","1","1","5620","1","7509","","2243","2243","2243","","","TcCLB.508355.40","","","",""
"group_9072","","","1","1","1","1","5621","1","7630","","485","485","485","","","TcCLB.508355.20","","","",""
"group_9073","","","1","1","1","1","5622","1","7631","","2432","2432","2432","","","TcCLB.503593.20","","","",""
